-1.1029048;-6.6164284;0.63076067;1.882936;0.21877134;11.688541;1.6876698;0.9811379;0.87367857;5.743052;6.500352;-4.4320097;-3.85466;-3.0996027;-2.2832341;-3.2003198;-2.7409742;-6.1470428;-1.5705966;-2.0835557;0.408427;-2.2251475;-4.1350346;-3.8326714;-4.4420724;2.1448705;4.5430117;1.6552155;-1.5508721;-4.107951;-2.6325052;-2.7224731;0.29609418;-3.777538;1.2114612;-4.23121;-2.8901513;-4.123496;1.0068572;-3.821621;-3.3147893;1.3101872;-1.9631795;-3.2473102;-1.805178;-0.64750105;-1.7100496;-1.7545031;-3.9505868;-1.7668741;8.952084;
-1.0364784;-5.978832;-0.88268924;4.8859415;0.80908656;13.078411;3.0258312;-0.25501317;3.0497773;3.8287268;5.653489;-4.221492;-1.1587336;-2.358298;-3.558313;-2.1682787;-1.1417425;-6.069323;-2.2023492;-3.226439;-1.8137553;-2.3985898;-4.71941;-3.713507;-4.336551;1.9074379;2.1457965;3.755172;-2.4944205;-4.8531795;-2.3766828;-2.4647503;-0.35602784;-4.066507;0.84634626;-4.3095527;-2.6855278;-4.187338;0.20547509;-2.1747146;-3.3188024;0.66051865;-2.1789238;-3.0451777;-3.3653815;-0.97962534;-1.8601685;-2.4207468;-5.254874;-2.8793378;9.240874;
-1.7811534;-7.207239;-1.9212914;5.355425;0.82983494;10.9691105;4.993049;-0.16150081;4.4336605;1.1261288;5.1120677;-3.9619439;-1.7929488;-1.2964804;-4.2717648;-1.0457954;-0.45404184;-5.864213;-4.0388517;-5.3671308;-3.8259976;-4.3980336;-4.7002773;-3.3903613;-6.147587;0.095351875;-0.21008357;3.413837;-3.8036516;-7.2486877;-1.7626226;-2.3280015;-1.2012688;-4.8957834;1.7746044;-4.0150766;-1.8934519;-4.2676177;-1.6434197;0.0012997389;-2.9874353;0.3773785;-1.7807148;-3.6673322;-3.6438718;-0.53234816;-2.0049868;-4.1429296;-5.9242463;-3.3370898;13.847839;
-2.5511699;-7.9747243;-1.4860811;3.4169295;-0.4230957;9.5396595;5.685546;0.4643377;4.9143653;-0.7386757;5.5524726;-4.2931485;-3.8221033;-1.2533784;-5.193067;-0.31907272;-0.06650603;-5.7549176;-5.8949094;-6.2057295;-3.953263;-5.8756256;-4.7298217;-2.1331036;-6.5365224;-0.7663962;-1.2090433;2.3922963;-5.185256;-7.84316;-1.4271429;-1.9391581;-1.1929952;-5.321811;1.0266986;-3.8007302;-1.4685405;-4.507261;-3.0938349;1.2764715;-3.0319936;0.65380317;-1.4860772;-3.731343;-4.038727;-0.6711163;-1.726238;-4.999423;-5.3142576;-2.159515;18.209007;
-2.5135465;-6.697589;-1.100742;1.2303842;-2.9921854;11.148885;6.03697;-0.3249725;6.0995913;-1.177679;5.1925554;-4.4197197;-4.2696033;-0.73423433;-5.556629;-1.1284803;0.06529993;-5.789961;-6.6541157;-5.466127;-3.9621143;-5.0705104;-4.4755077;-1.3986837;-6.3012857;-1.1334995;-2.3397033;1.0108132;-4.755081;-6.793037;-1.305311;-1.3151587;-0.66576;-5.8049197;-0.49558762;-3.9076257;-1.7205863;-4.1840377;-3.7662654;1.390325;-3.0864668;1.4060655;-1.330592;-2.5440683;-5.075881;-1.3601232;-1.3629627;-5.104599;-4.4759316;-1.4831662;18.701237;
-1.4255347;-3.685603;-1.1309502;0.2731346;-4.8065248;15.1975155;6.2138987;-2.3666396;7.147937;-1.2833267;3.4586601;-2.8914669;-3.1267629;0.3648429;-5.57071;-2.5313187;0.081604004;-6.2001867;-5.536399;-4.369526;-4.2652225;-4.141945;-4.1825895;-0.9593483;-5.7086153;-1.8191485;-3.7223487;0.3341465;-3.209141;-6.168311;0.11907506;-1.1047156;-1.1959006;-4.776394;-0.075405;-3.8461528;-1.8785083;-3.1838374;-4.63864;3.2616713;-2.696158;1.687398;-0.042466402;-0.6338983;-5.86115;-1.0781243;-0.647626;-5.3423824;-2.8410962;-1.8139215;14.415579;
-1.8658088;-2.4967673;-1.4687872;0.32816225;-5.453207;17.20835;5.2484283;-3.3122466;7.4584403;-2.097272;2.9091108;-1.7341263;-2.9543958;0.6034243;-5.284999;-2.9954798;-0.78050804;-7.3101854;-4.2607894;-3.9707675;-4.254222;-4.128973;-4.705775;-0.77373266;-4.9240084;-2.585625;-4.474871;0.052152157;-2.4385266;-5.619407;0.8533366;-0.81195354;-1.8882217;-4.0644813;1.3079276;-4.6099167;-1.7973313;-3.1381915;-5.5143614;7.1904163;-1.1376939;0.6801816;1.3372049;0.8580114;-6.026801;-0.79820347;0.74340826;-5.6279345;-1.9671261;-2.4041877;10.571912;
-3.0560005;-3.0834942;-2.4565203;0.45690608;-6.2470484;15.521591;3.4341388;-3.5857136;7.094953;-3.3206875;2.2723505;-1.5031047;-3.2005847;0.79804873;-5.3849015;-2.9848619;-1.6459677;-7.8756347;-3.4087703;-5.129112;-4.300482;-4.3962502;-5.1617064;-1.2385232;-4.7529407;-3.3999228;-4.8609347;-1.6184976;-2.0451164;-5.0275126;1.0462554;-0.38086903;-2.3316765;-3.663795;3.3500457;-5.3687735;-1.2969065;-4.0657682;-6.346939;12.983803;0.7166959;-0.89979935;2.755042;2.426324;-5.8768435;-0.7886363;2.3600101;-6.469919;-2.656707;-3.2856412;8.268337;
-4.3733454;-4.259579;-3.4007828;0.63156676;-6.879949;11.55402;1.129281;-4.337508;5.5993423;-4.54038;0.53329885;-1.8031371;-3.100058;-0.06017208;-5.7142296;-2.867909;-3.3082328;-7.634347;-2.7113671;-6.955452;-4.396025;-5.132923;-5.39541;-2.392366;-4.5603857;-4.1509075;-4.5262814;-2.8992808;-1.5776079;-4.3072205;1.3884912;0.07739806;-2.1192372;-2.5909512;6.22309;-5.810519;-0.72953784;-5.423954;-6.806129;17.75618;1.5910795;-1.985713;3.4907146;3.7881818;-4.7536054;-1.1166176;2.796703;-7.239191;-3.2066622;-3.4962778;6.59154;
-4.8200397;-4.632778;-4.473933;1.3025875;-6.842946;7.4004936;-0.309986;-4.8496346;3.4644928;-4.9676723;-0.9100391;-1.8257363;-2.496804;-2.3209066;-6.011629;-2.937658;-4.1792793;-7.038267;-1.8639703;-7.878378;-3.465174;-5.925055;-5.8467364;-2.7333195;-3.8595598;-4.4502506;-4.4229097;-2.6619613;-0.8899691;-2.9827704;1.2491603;0.046383798;-2.1092992;-1.2074981;9.167238;-5.329752;-0.05210209;-6.3477173;-5.9662867;18.251831;1.8146713;-2.084148;4.1665754;4.7145853;-2.8305154;-1.8037632;2.2445154;-7.440762;-3.207429;-3.150035;5.2437997;
-5.3531547;-5.75202;-4.5509424;2.134511;-5.6416883;3.6950772;-1.05531;-5.04118;1.8638914;-4.531819;-2.5119886;-2.0744443;-2.2887592;-4.8742046;-5.8668413;-2.391275;-3.9294276;-5.8993263;-0.32668066;-7.9739914;-2.7738314;-6.882449;-5.9573703;-2.530869;-3.601402;-3.8330977;-4.2293963;-1.7910885;-0.7148212;-2.7391806;1.182066;0.50458014;-2.0203447;-0.84038246;13.467928;-5.163857;0.46098864;-6.9377604;-5.0838923;14.817318;1.4717184;-2.9620743;4.63755;4.658402;-1.0126817;-2.355981;1.0908104;-6.984742;-3.3604012;-3.2963662;5.157317;
-5.879503;-7.635726;-3.135633;3.1072052;-2.6019657;1.1321275;-0.7889335;-4.598979;1.245441;-4.0825205;-3.473549;-2.2506628;-2.300506;-5.9420595;-4.746477;-0.86962795;-2.308823;-2.9574392;2.1462708;-6.52107;-2.22682;-6.623054;-4.7279825;-1.9256711;-3.7801156;-2.0460207;-3.2012787;-1.0968643;-1.3384203;-3.4974408;1.0990523;1.8117994;-1.9447165;-1.5632284;17.33789;-4.891481;-0.08743858;-5.8670197;-3.6743367;8.684845;-0.25557715;-4.89944;4.07778;3.2956984;-0.8196059;-2.3210204;0.77566826;-5.4476314;-4.2648797;-3.4604523;6.453974;
-6.538191;-11.182516;-1.6470982;3.3454797;0.56963205;0.45491564;-0.7833065;-3.9337566;0.9108553;-3.994512;-3.8525412;-2.935025;-2.653141;-6.633441;-3.9982815;0.18855643;-1.1523225;0.15653014;2.7226148;-6.6375523;-1.7558047;-5.775069;-3.7888489;-1.5930568;-4.404482;-0.8052767;-1.9887006;-0.7371707;-2.6150656;-4.5046167;1.2821939;2.4752617;-1.6513214;-2.0867476;17.584951;-4.752989;-0.01119262;-4.9427185;-2.6039047;5.093217;-1.8139591;-6.4705067;2.484098;2.1042373;-1.2374883;-0.8678073;0.48441285;-4.2305307;-5.911305;-3.2855482;9.056915;
-7.464315;-14.635902;0.6733687;1.3780049;2.9909825;-1.0381652;-0.23511446;-3.3782873;-0.2567011;-4.365628;-3.4639864;-4.565668;-3.4584947;-6.777079;-4.3068514;1.3987417;-0.012678146;2.0345995;0.35342288;-7.0203934;-2.9244268;-6.5184064;-4.3027334;-0.10901737;-5.935584;-0.66540027;-1.4242446;-0.32697344;-4.243126;-6.101511;2.538138;2.4287534;-1.6491994;-3.2517443;12.948749;-4.909731;-0.06837043;-3.8253129;-1.6278553;3.7161877;-1.8622912;-5.5485506;0.72552955;1.4057564;-2.1107671;0.94605577;0.21239465;-4.309342;-6.7505307;-3.241718;14.210489;
-7.9174447;-16.715826;2.2892916;-0.21409003;5.2166414;-1.6427637;0.73691034;-2.1002257;-1.3827965;-4.5145226;-2.1802359;-5.6771674;-4.0396347;-7.2854214;-5.0373974;2.214948;0.4198029;2.249779;-1.3471828;-7.347636;-3.6284566;-7.272882;-4.9789844;0.22932744;-7.2316775;-1.4819854;-1.4362717;-0.61900747;-4.984189;-7.5833993;2.6093535;1.6868888;-1.0034695;-4.118798;7.758071;-5.662706;-1.9951007;-2.6439452;-0.59254074;2.970858;-1.2069056;-3.3948503;-0.59011555;0.5510601;-2.8918161;0.73726493;0.1835627;-4.5220995;-7.340125;-3.414046;17.733103;
-7.5616174;-16.859072;3.42938;-0.20106256;6.8821836;-1.8654516;2.0722787;-1.2556549;-1.5160367;-4.70679;-0.41083142;-6.787642;-3.9069257;-8.105883;-6.0802984;1.8708625;0.50896263;1.7654469;-1.530004;-8.483118;-3.7942486;-7.7862997;-4.9940376;-0.22110033;-7.935211;-2.0856338;-2.4256444;-0.76072866;-4.566915;-8.217813;2.7936068;0.90119207;-0.9592531;-4.753406;4.9235487;-5.755593;-3.1738775;-2.6544433;0.90621567;2.6350238;-0.8100797;-2.3787303;-1.9168442;-0.4173689;-3.1199331;0.43277937;-0.21458638;-4.5342445;-7.49174;-3.618649;18.240475;
-7.5974193;-16.779097;4.053591;0.46556425;9.3937;-2.028952;2.0245502;-0.84384584;-2.0542083;-5.121089;1.2138684;-7.926464;-3.907756;-9.296444;-7.2977085;0.92377687;0.32385445;0.76997805;-1.592702;-9.756852;-4.101018;-8.1503935;-5.0298157;0.04244423;-8.575274;-2.5725489;-3.3592863;-0.77847904;-4.3028708;-8.472936;3.049303;0.43548226;-1.2975807;-4.4502306;4.067606;-6.1959715;-2.5260172;-2.5445101;2.879054;2.5747092;-0.8311503;-2.083784;-2.6330462;-1.449247;-3.5151505;0.2605602;-0.52655834;-4.9196696;-7.490009;-3.5417352;17.264282;
-8.114854;-15.66195;4.317835;1.102936;13.59613;-2.4292934;1.9003907;-0.959405;-2.8245893;-4.916148;2.4286447;-8.522844;-3.6121209;-9.774116;-8.583591;-0.48355436;-0.12427688;-0.7107401;-2.2143855;-10.148345;-4.2056885;-7.761825;-5.0873713;0.43848705;-9.156539;-2.9516168;-4.224887;-1.261178;-3.7472403;-7.798745;2.7274756;0.39668512;-1.4214127;-3.4746923;3.6327503;-6.396734;-1.6312482;-2.0008004;5.4041443;2.0535216;-0.82735765;-1.5339277;-3.1651845;-2.8185425;-3.8915331;-0.060663223;-0.5018826;-5.176338;-7.2592735;-3.253705;14.815011;
-8.151233;-12.655176;3.983275;1.3931355;17.053928;-2.8217144;1.6651068;-1.4338685;-3.402341;-4.363906;2.8123271;-8.940831;-2.8136828;-9.730933;-9.281902;-1.8549764;-1.0825248;-2.049244;-3.1722507;-10.218151;-3.8295646;-7.09095;-5.0566287;0.4681028;-9.223253;-3.083297;-4.6167917;-1.8484983;-2.435048;-6.2564297;2.2048855;-0.02022624;-0.69645345;-2.1422257;3.46823;-5.727041;-1.2560836;-0.88198954;8.18869;0.9991815;-1.1048245;-1.0496116;-3.5324087;-3.463486;-3.427557;0.054950714;-0.5065408;-4.862617;-6.4155912;-2.502064;11.00317;
-6.8078117;-6.797295;1.5857526;1.5605439;15.424907;-3.107963;1.4561932;-1.5902462;-2.9606102;-3.3297892;2.9968288;-9.275748;-1.4407489;-10.2366905;-8.829147;-3.1106102;-2.142767;-2.8703003;-3.6523633;-10.05221;-2.8760638;-6.51674;-4.404501;-0.35585284;-8.066625;-3.4241927;-4.621973;-1.6527791;-0.9164109;-4.321521;2.0983706;-1.7000767;0.4005648;-0.879176;3.1384695;-4.340295;-1.1388626;0.6931503;12.34557;-0.71765995;-1.5357358;-0.28525954;-3.5372386;-2.6940386;-1.7120565;0.9207936;-1.3601274;-3.5667956;-4.850067;-0.82410276;6.791373;
-5.210472;-0.17408538;-1.1182585;2.2003295;10.048668;-3.112331;1.4965527;-2.126774;-1.325057;-1.8988796;2.9512;-8.865387;-0.4587481;-10.802847;-7.323647;-3.6763031;-3.3743243;-2.6611764;-3.4316099;-9.274675;-2.3502219;-6.2359085;-4.1585493;-1.4193094;-6.8910503;-3.7505403;-4.711624;-0.08758247;-0.028063715;-2.9387476;1.549087;-3.1053746;-1.1184813;0.3396233;2.6394715;-2.8945465;-0.8296771;1.622377;16.251154;-1.8659794;-2.0113573;0.46304786;-2.9588249;-1.8738805;0.46068907;1.7171851;-1.7102172;-1.9538676;-3.7473526;0.57214934;3.6294575;
